k,budget_level,cost_profile,algorithm,arm_regime,n_sims,ecological_richness_mean,ecological_richness_sd,feasible_richness_mean,feasible_richness_sd,experienced_richness_mean,experienced_richness_sd,unexplored_options_mean,unexplored_options_sd,unaffordable_options_mean,unaffordable_options_sd,conversion_feasible_ecological_mean,conversion_feasible_ecological_sd,conversion_experienced_feasible_mean,conversion_experienced_feasible_sd,conversion_experienced_ecological_mean,conversion_experienced_ecological_sd,choice_entropy_mean,choice_entropy_sd,entropy_over_feasible_max_mean,entropy_over_feasible_max_sd,entropy_over_ecological_max_mean,entropy_over_ecological_max_sd,explore_prop_mean,explore_prop_sd,switching_rate_mean,switching_rate_sd,top_arm_concentration_mean,top_arm_concentration_sd,avg_reward_mean,avg_reward_sd,avg_feasible_time_cost_mean,avg_feasible_time_cost_sd,avg_feasible_money_cost_mean,avg_feasible_money_cost_sd,early_discovery_rate_mean,early_discovery_rate_sd,middle_discovery_rate_mean,middle_discovery_rate_sd,late_discovery_rate_mean,late_discovery_rate_sd,novelty_decay_mean,novelty_decay_sd
25,tight,low,ucb,fixed,30,25.0,0.0,17.4,1.7048949136725895,17.4,1.7048949136725895,7.6,1.7048949136725895,7.6,1.7048949136725895,0.6960000000000001,0.06819579654690358,1.0,0.0,0.6960000000000001,0.06819579654690358,2.8371990901606,0.09706417175414397,0.9948975073126303,0.002137721754027561,0.8814254555087634,0.03015468040247199,0.08700000000000001,0.008524474568362948,0.9986599664991624,0.0022221941643922375,0.07166666666666667,0.007453559924999299,0.8975,0.021515498289992437,0.1751729923188043,0.01862812465340471,0.1723543556269194,0.020056783970151662,0.34800000000000003,0.03409789827345179,0.0,0.0,0.0,0.0,0.34800000000000003,0.03409789827345179
25,tight,low,ucb,flowing,30,25.0,0.0,17.5,2.348758537327042,17.5,2.348758537327042,7.5,2.348758537327042,7.5,2.348758537327042,0.7000000000000001,0.0939503414930817,1.0,0.0,0.7000000000000001,0.0939503414930817,2.8387323276919356,0.1476420429718044,0.9952383022722793,0.0021102318161476826,0.8819017825293618,0.045867579554066736,0.08750000000000001,0.011743792686635212,0.848073701842546,0.04581201252906148,0.07233333333333333,0.013085190950927016,0.899,0.021809783737274133,0.1742232915725308,0.0215146366563456,0.17275846460115518,0.021015262139304356,0.20933333333333334,0.05458530530788992,0.07933333333333334,0.04016078795154409,0.0,0.0,0.20933333333333334,0.05458530530788992
50,generous,high,egreedy_0.1,fixed,30,50.0,0.0,44.96666666666667,2.287405128573035,22.2,4.5269562990306556,27.8,4.5269562990306556,5.033333333333333,2.287405128573035,0.8993333333333333,0.0457481025714607,0.4947302332952002,0.10176924502957078,0.444,0.09053912598061312,0.679450212649971,0.15091240874107847,0.1785704343629595,0.03943863114323262,0.17368257080983332,0.038576564741996465,0.111,0.02263478149515328,0.20016750418760468,0.04043240215700117,0.8896666666666667,0.02620220516589312,0.8965000000000001,0.018172781845386263,0.46237678241298297,0.026003097623251002,0.4653703753034113,0.024640551544497874,0.122,0.04770744176750625,0.108,0.043389706920727945,0.10333333333333333,0.049012470068567474,0.018666666666666665,0.07172788083366809
50,generous,high,egreedy_0.1,flowing,30,50.0,0.0,44.7,1.9347695814575268,19.266666666666666,4.760485502784587,30.733333333333334,4.760485502784587,5.3,1.9347695814575268,0.894,0.038695391629150526,0.43199255754380744,0.10840945781124829,0.38533333333333336,0.09520971005569173,0.5745346435736163,0.1513744062636363,0.15126945703221167,0.03989565712262287,0.14686382027314718,0.038694661573716725,0.09633333333333334,0.023802427513922933,0.17403685092127302,0.04431396017482515,0.9078333333333334,0.0246198880762868,0.905,0.02262005010309806,0.46508450540700713,0.021866903403061827,0.46236047186203044,0.023834360090102105,0.108,0.03081125335544358,0.092,0.05179446559881342,0.08866666666666667,0.029522119767312706,0.019333333333333334,0.030760725320158208
50,generous,high,egreedy_0.5,fixed,30,50.0,0.0,46.233333333333334,1.4985177861992682,46.233333333333334,1.4985177861992682,3.7666666666666666,1.4985177861992682,3.7666666666666666,1.4985177861992682,0.9246666666666666,0.029970355723985345,1.0,0.0,0.9246666666666666,0.029970355723985345,1.4073280648699482,0.0533601039413958,0.3670684800674526,0.011376367683928907,0.35974432228982384,0.01364002815611149,0.23116666666666666,0.007492588930996336,0.34489112227805696,0.021140727340569272,0.7713333333333333,0.009994442900376642,0.9005,0.021692932796957942,0.4726181728034965,0.019175790567015946,0.4695836440806617,0.01628701699824843,0.5053333333333333,0.05162256182028251,0.16933333333333334,0.08354373438837621,0.0,0.0,0.5053333333333333,0.05162256182028251
50,generous,high,egreedy_0.5,flowing,30,50.0,0.0,44.733333333333334,2.0154955277107964,44.733333333333334,2.0154955277107964,5.266666666666667,2.0154955277107964,5.266666666666667,2.0154955277107964,0.8946666666666666,0.04030991055421592,1.0,0.0,0.8946666666666666,0.04030991055421592,1.369635672884317,0.05492489419581284,0.3603976341645648,0.012152319478088236,0.35010930942478424,0.014040023312644511,0.22366666666666665,0.01007747763855398,0.34003350083752093,0.017567987406535205,0.7768333333333334,0.011216307572260836,0.905,0.016482313753434837,0.4693666865624777,0.0228511059531175,0.46852496105498703,0.024041319904653666,0.43533333333333335,0.08417178202277108,0.266,0.10239140588936163,0.0,0.0,0.43533333333333335,0.08417178202277108
50,generous,high,thompson,fixed,30,50.0,0.0,45.36666666666667,1.7220788470785986,40.06666666666667,2.264705033528404,9.933333333333334,2.264705033528404,4.633333333333334,1.7220788470785986,0.9073333333333333,0.03444157694157197,0.8832602243178304,0.03902992709936419,0.8013333333333333,0.04529410067056807,3.377561289098693,0.08173218219452703,0.8855518516203266,0.01906910555946215,0.8633797102962181,0.020892561746472128,0.20033333333333334,0.011323525167642018,0.9515912897822446,0.01818712922994581,0.097,0.02322355126446714,0.8988333333333334,0.021003306617980163,0.46143340068929595,0.028423949419228555,0.4607755081641784,0.027733160411484086,0.5073333333333333,0.03558401638688672,0.10266666666666667,0.04639923371014751,0.04533333333333334,0.031382939455839524,0.462,0.055461698495448186
50,generous,high,thompson,flowing,30,50.0,0.0,45.166666666666664,2.544056253745625,37.733333333333334,2.9431653406192155,12.266666666666667,2.9431653406192155,4.833333333333333,2.544056253745625,0.9033333333333333,0.05088112507491249,0.8365253361474239,0.06086438461213464,0.7546666666666667,0.05886330681238431,3.205201262912573,0.17421857566725932,0.8416488620254298,0.04551021382667047,0.8193206579984782,0.04453413883955219,0.18866666666666668,0.014715826703096077,0.8986599664991625,0.03785186974981158,0.1355,0.058727477952545064,0.9011666666666667,0.019178257364931672,0.46324367192252924,0.02998457934392056,0.46152700924388507,0.02577166596067464,0.27266666666666667,0.051506202431249856,0.20533333333333334,0.06571318149520858,0.08666666666666667,0.041096093353126514,0.186,0.06950299753727653
50,generous,high,ucb,fixed,30,50.0,0.0,44.833333333333336,2.1768989156340925,44.833333333333336,2.1768989156340925,5.166666666666667,2.1768989156340925,5.166666666666667,2.1768989156340925,0.8966666666666666,0.04353797831268185,1.0,0.0,0.8966666666666666,0.04353797831268185,3.7931006089312453,0.051705867377928476,0.997715692939448,0.0008320843111880884,0.9696007931620316,0.01321716853561029,0.22416666666666665,0.010884494578170463,0.9998324958123953,0.0009020376561364367,0.026333333333333334,0.0022110831935702653,0.893,0.019000000000000017,0.46755719539397483,0.01780028563617897,0.4679498543065215,0.017841443353319764,0.8966666666666666,0.04353797831268185,0.0,0.0,0.0,0.0,0.8966666666666666,0.04353797831268185
50,generous,high,ucb,flowing,30,50.0,0.0,44.93333333333333,1.9652537297311568,44.93333333333333,1.9652537297311568,5.066666666666666,1.9652537297311568,5.066666666666666,1.9652537297311568,0.8986666666666667,0.03930507459462314,1.0,0.0,0.8986666666666667,0.03930507459462314,3.796643459811401,0.04544700878926406,0.9980018844242531,0.0007747325550078268,0.9705064245643112,0.011617265217051103,0.22466666666666668,0.009826268648655784,0.9663316582914573,0.019207552616699892,0.025666666666666667,0.0016996731711975941,0.9035,0.02191460700081113,0.46996919617603583,0.01965342160213762,0.4697543560849824,0.023320704340446082,0.5026666666666667,0.09587955407118291,0.19133333333333333,0.10439455073049657,0.0,0.0,0.5026666666666667,0.09587955407118291
50,generous,low,egreedy_0.1,fixed,30,50.0,0.0,49.833333333333336,0.45338235029118146,21.1,4.237530727518878,28.9,4.237530727518878,0.16666666666666666,0.45338235029118146,0.9966666666666667,0.009067647005823637,0.4234404761904762,0.08508622310476197,0.42200000000000004,0.08475061455037755,0.637311100150002,0.14895975757366772,0.16304983995712896,0.03809186208641535,0.16291087738126744,0.03807742371836206,0.10550000000000001,0.021187653637594388,0.1899497487437186,0.038976320461638826,0.8971666666666667,0.0259706030392485,0.8998333333333334,0.019038703270501972,0.24801638012611466,0.016664059598110206,0.24816950086212222,0.01673700971525672,0.12733333333333333,0.04545571715661543,0.096,0.04572380853195266,0.10133333333333334,0.03612324582438418,0.026,0.056603886792339624
50,generous,low,egreedy_0.1,flowing,30,50.0,0.0,49.9,0.3,20.733333333333334,3.453822359196965,29.266666666666666,3.453822359196965,0.1,0.3,0.998,0.006000000000000005,0.41546938775510206,0.06916758587260051,0.4146666666666667,0.06907644718393931,0.6185476668408217,0.1073779141354871,0.15819188868663428,0.027453238940913845,0.1581145269295587,0.027448180643747336,0.10366666666666667,0.017269111795984827,0.18877721943048575,0.03255835043267113,0.9008333333333334,0.01737255178595118,0.9053333333333333,0.02261759393824984,0.24525865887915646,0.024535253306207008,0.24417438112098355,0.020070602446860986,0.112,0.032903900478008175,0.10266666666666667,0.048368952392578816,0.11066666666666666,0.04373658524495127,0.0013333333333333324,0.05795017016560195
50,generous,low,egreedy_0.5,fixed,30,50.0,0.0,49.96666666666667,0.17950549357115014,49.96666666666667,0.17950549357115014,0.03333333333333333,0.17950549357115014,0.03333333333333333,0.17950549357115014,0.9993333333333333,0.003590109871423006,1.0,0.0,0.9993333333333333,0.003590109871423006,1.549643682685623,0.06335416157746655,0.39618882669325356,0.016126629715491933,0.39612335626232453,0.01619473134221326,0.24983333333333332,0.0008975274678557515,0.37018425460636517,0.01742365644749862,0.7448333333333333,0.016707450101343693,0.8995,0.02277974246269407,0.24993544131103165,0.025590834439135263,0.24945424711466574,0.025284026063125457,0.5206666666666667,0.05176442364747778,0.24,0.09033271832508971,0.0,0.0,0.5206666666666667,0.05176442364747778
50,generous,low,egreedy_0.5,flowing,30,50.0,0.0,49.9,0.3,49.9,0.3,0.1,0.3,0.1,0.3,0.998,0.006000000000000005,1.0,0.0,0.998,0.006000000000000005,1.5353644135226165,0.05616334242767586,0.3926743566029383,0.014303939834905908,0.39247325779838577,0.014356598197338342,0.2495,0.0015000000000000013,0.38040201005025126,0.01862914674075308,0.7484999999999999,0.01403269990652786,0.8955,0.01912023361084623,0.24788933819960232,0.022043095070171135,0.2457849973934857,0.01936496941107394,0.44866666666666666,0.049445817708769754,0.3026666666666667,0.07243080989621904,0.0,0.0,0.44866666666666666,0.049445817708769754
50,generous,low,thompson,fixed,30,50.0,0.0,49.96666666666667,0.17950549357115014,42.833333333333336,1.7716909687891083,7.166666666666667,1.7716909687891083,0.03333333333333333,0.17950549357115014,0.9993333333333333,0.003590109871423006,0.8572925170068028,0.03669044702333285,0.8566666666666667,0.03543381937578218,3.418280175123803,0.0898431025037398,0.8739456419770724,0.023220855944942078,0.8737883622823159,0.022965893191087463,0.21416666666666667,0.008858454843945545,0.9536013400335008,0.016700931924058336,0.0995,0.02956208156856798,0.8995,0.02450680177692173,0.2521124798534408,0.024135776824321345,0.25423805027441454,0.02333909276539631,0.5246666666666667,0.050776197398212305,0.13133333333333333,0.04580635569680502,0.059333333333333335,0.03119116684077223,0.4653333333333333,0.05463413666279434
50,generous,low,thompson,flowing,30,50.0,0.0,49.9,0.3,40.266666666666666,2.803965445975079,9.733333333333333,2.803965445975079,0.1,0.3,0.998,0.006000000000000005,0.8069931972789116,0.056538567021380506,0.8053333333333333,0.05607930891950157,3.2392584688384827,0.15752325268245795,0.8284652725640989,0.040476679255604574,0.8280264365377796,0.04026644333734383,0.20133333333333334,0.014019827229875393,0.9107202680067001,0.02415837819985223,0.13533333333333333,0.04354946102485719,0.8995,0.018989031921963103,0.25096765732936005,0.01771412157365942,0.24789560075414258,0.01742596056235192,0.2926666666666667,0.04661425628376891,0.226,0.06156839015815394,0.092,0.034486712417006835,0.20066666666666666,0.053036674941863475
50,generous,low,ucb,fixed,30,50.0,0.0,49.93333333333333,0.24944382578492943,49.93333333333333,0.24944382578492943,0.06666666666666667,0.24944382578492943,0.06666666666666667,0.24944382578492943,0.9986666666666667,0.004988876515698593,1.0,0.0,0.9986666666666667,0.004988876515698593,3.90880879290141,0.005552116157514284,0.9995223613557356,0.00029946570960959944,0.9991783758627503,0.0014192442503048795,0.24966666666666668,0.0012472191289246482,0.9998324958123953,0.0009020376561364367,0.024333333333333335,0.0016996731711975952,0.8985000000000001,0.017471405209656163,0.24698699589444773,0.020683598247058073,0.24604248201941997,0.020248098649388053,0.9986666666666667,0.004988876515698593,0.0,0.0,0.0,0.0,0.9986666666666667,0.004988876515698593
50,generous,low,ucb,flowing,30,50.0,0.0,49.86666666666667,0.339934634239519,49.86666666666667,0.339934634239519,0.13333333333333333,0.339934634239519,0.13333333333333333,0.339934634239519,0.9973333333333333,0.006798692684790386,1.0,0.0,0.9973333333333333,0.006798692684790386,3.9077001765348056,0.0076079958425557155,0.9995829598734739,0.00029395378915016997,0.9988949888875034,0.0019447727766424797,0.24933333333333332,0.0016996731711975965,0.9748743718592965,0.020267314522283652,0.024333333333333335,0.0016996731711975952,0.9003333333333333,0.014772346537440228,0.25316830761700515,0.02359856244867808,0.2508805867468399,0.019591882102556545,0.558,0.08768884383622202,0.21066666666666667,0.10246733896981787,0.0,0.0,0.558,0.08768884383622202
50,moderate,high,egreedy_0.1,fixed,30,50.0,0.0,26.266666666666666,3.172100600898752,20.233333333333334,3.5372619668639502,29.766666666666666,3.5372619668639502,23.733333333333334,3.172100600898752,0.5253333333333333,0.06344201201797503,0.7781863327806465,0.1458220286571211,0.4046666666666667,0.07074523933727901,0.606253240163503,0.1108895970337966,0.18594356116388436,0.03322792561162923,0.1549717983054531,0.02834584481735696,0.10116666666666667,0.017686309834319753,0.183249581239531,0.03419876024111298,0.9026666666666667,0.01801542548916223,0.9006666666666667,0.01990533150244484,0.3540424198346848,0.019567188524426155,0.34945168644093977,0.019692023796235678,0.10466666666666667,0.036030850978324425,0.10200000000000001,0.03736308338453881,0.09866666666666667,0.04318435930853773,0.006,0.06369720035710623
50,moderate,high,egreedy_0.1,flowing,30,50.0,0.0,25.666666666666668,3.3796778281697537,19.4,4.207929023482533,30.6,4.207929023482533,24.333333333333332,3.3796778281697537,0.5133333333333333,0.06759355656339507,0.7675701981085983,0.18708678420434688,0.388,0.08415858046965068,0.5786744682352569,0.12980542686934202,0.17900874481804863,0.04027916741154463,0.147922051437917,0.033181151207247475,0.097,0.02103964511741267,0.17386934673366833,0.03823941208645771,0.9071666666666667,0.02092380356329975,0.9026666666666667,0.022050447211388314,0.35539851804756045,0.022384679551740734,0.3552498598428704,0.019843540310075777,0.1,0.04320493798938574,0.10066666666666667,0.048575256618524985,0.08733333333333333,0.04114473099789193,0.012666666666666666,0.061640535003807
50,moderate,high,egreedy_0.5,fixed,30,50.0,0.0,24.8,3.8418745424597094,24.8,3.8418745424597094,25.2,3.8418745424597094,25.2,3.8418745424597094,0.496,0.07683749084919418,1.0,0.0,0.496,0.07683749084919418,0.7503505421659096,0.11824054665599644,0.23341863297832216,0.026612227101304956,0.19180627034267364,0.03022491086886023,0.124,0.019209372712298545,0.1798994974874372,0.029796918754519786,0.879,0.01980740602232746,0.9031666666666667,0.016657497477779268,0.3503888654888291,0.022398249194681672,0.35124506076234147,0.022519347398428702,0.46066666666666667,0.05761558431149993,0.0,0.0,0.0,0.0,0.46066666666666667,0.05761558431149993
50,moderate,high,egreedy_0.5,flowing,30,50.0,0.0,25.233333333333334,2.5519056060564274,25.233333333333334,2.5519056060564274,24.766666666666666,2.5519056060564274,24.766666666666666,2.5519056060564274,0.5046666666666667,0.05103811212112855,1.0,0.0,0.5046666666666667,0.05103811212112855,0.7846688496164378,0.0977868527287751,0.242962772531194,0.02483869597882469,0.20057879223298708,0.024996492247895907,0.12616666666666668,0.012759528030282137,0.20837520938023452,0.020748894562414775,0.8718333333333333,0.01959946144384812,0.9006666666666667,0.016367311596254572,0.3505625003612212,0.025274860445544663,0.3544684356720353,0.02404222842511116,0.268,0.07091779278385174,0.114,0.06911825615084147,0.0,0.0,0.268,0.07091779278385174
50,moderate,high,thompson,fixed,30,50.0,0.0,26.6,3.0397368307141326,25.533333333333335,2.9066972475455524,24.466666666666665,2.9066972475455524,23.4,3.0397368307141326,0.532,0.06079473661428265,0.9604963266163226,0.0358823477115755,0.5106666666666667,0.05813394495091106,2.8779361223538498,0.15197534494337153,0.8789394486215225,0.03126292718233902,0.7356644166868538,0.03884827485229443,0.12766666666666668,0.014533486237727765,0.9105527638190954,0.028966119023406747,0.1415,0.04090945286035165,0.9018333333333334,0.021659614236843858,0.35056309287993553,0.019054265073979074,0.3507640774625209,0.017965172616019737,0.36733333333333335,0.04802314256920534,0.04666666666666667,0.030258148581093915,0.018666666666666668,0.018571184369578827,0.3486666666666667,0.05601983775612191
50,moderate,high,thompson,flowing,30,50.0,0.0,25.033333333333335,4.269920634183055,23.733333333333334,3.932203227482301,26.266666666666666,3.932203227482301,24.966666666666665,4.269920634183055,0.5006666666666667,0.08539841268366109,0.950083091851676,0.044762410933247336,0.4746666666666667,0.07864406454964602,2.7177426834102643,0.22220788069486225,0.8477654479403183,0.046588324850547834,0.694715414413271,0.056801271461475726,0.11866666666666667,0.019661016137411506,0.8204355108877722,0.06663972587636979,0.17883333333333334,0.06362236678681135,0.8943333333333333,0.020564262420249585,0.3558989348135871,0.025069818234383357,0.3526412717155139,0.021737238491458335,0.17266666666666666,0.03811677962379415,0.13866666666666666,0.05239168721170267,0.04466666666666667,0.03333999933346663,0.128,0.05101633725255731
50,moderate,high,ucb,fixed,30,50.0,0.0,26.466666666666665,3.621540494810952,26.466666666666665,3.621540494810952,23.533333333333335,3.621540494810952,23.533333333333335,3.621540494810952,0.5293333333333333,0.07243080989621904,1.0,0.0,0.5293333333333333,0.07243080989621904,3.255538290037624,0.14127829176070714,0.9967647618556945,0.0009800860074312251,0.8321879205516907,0.03611387038488162,0.13233333333333333,0.01810770247405476,0.9998324958123953,0.0009020376561364367,0.044833333333333336,0.007243771270700244,0.8973333333333333,0.02519038617321212,0.3532425687303554,0.02048101319690272,0.35413418995512197,0.02405515349814659,0.5293333333333333,0.07243080989621904,0.0,0.0,0.0,0.0,0.5293333333333333,0.07243080989621904
50,moderate,high,ucb,flowing,30,50.0,0.0,26.666666666666668,2.4129281427805145,26.666666666666668,2.4129281427805145,23.333333333333332,2.4129281427805145,23.333333333333332,2.4129281427805145,0.5333333333333333,0.04825856285561029,1.0,0.0,0.5333333333333333,0.04825856285561029,3.2709186197184907,0.08900356339047681,0.9974103732649643,0.000671307024235432,0.8361194745480566,0.02275128834032405,0.13333333333333333,0.012064640713902572,0.895142378559464,0.04273294138100769,0.043166666666666666,0.003975620147292187,0.9046666666666667,0.021406125810669783,0.351951679974475,0.021556897024545142,0.35292799485433196,0.01878505395033475,0.292,0.05430776494511014,0.11333333333333334,0.06559132733999383,0.0,0.0,0.292,0.05430776494511014
50,moderate,low,egreedy_0.1,fixed,30,50.0,0.0,47.4,1.518771433319269,21.266666666666666,4.210568713236834,28.733333333333334,4.210568713236834,2.6,1.518771433319269,0.948,0.03037542866638537,0.4488993246078033,0.08868476086512962,0.42533333333333334,0.08421137426473668,0.6372394514112983,0.12971446963717803,0.1651563417668515,0.033507829233738455,0.16289256237171756,0.03315790051776079,0.10633333333333334,0.02105284356618417,0.19128978224455612,0.03809238211994473,0.8976666666666667,0.021005290338917543,0.901,0.0164519502390041,0.22900644154107924,0.022492978074687833,0.232682981892969,0.024033037065020215,0.108,0.04860726968948849,0.106,0.04930179171862486,0.10600000000000001,0.041036569057366384,0.001999999999999996,0.0639478954566398
50,moderate,low,egreedy_0.1,flowing,30,50.0,0.0,47.3,1.46401275039985,19.6,3.2619012860600183,30.4,3.2619012860600183,2.7,1.46401275039985,0.946,0.029280255007996983,0.415449170924128,0.07422526394866331,0.392,0.06523802572120035,0.5904722347863062,0.1070020152003916,0.15318649112530489,0.02800279197168048,0.15093782269863792,0.027352092523975562,0.098,0.01630950643030009,0.17688442211055277,0.031338954687261236,0.9048333333333334,0.018096193583796084,0.8991666666666667,0.019411479993950907,0.23252749478579451,0.01843985304612692,0.2302823770532906,0.0173098481185674,0.116,0.034794635601866374,0.08666666666666667,0.031126980079810008,0.098,0.04512205669071391,0.018000000000000002,0.05688585061331157
50,moderate,low,egreedy_0.5,fixed,30,50.0,0.0,46.833333333333336,1.5933891203622828,46.833333333333336,1.5933891203622828,3.1666666666666665,1.5933891203622828,3.1666666666666665,1.5933891203622828,0.9366666666666666,0.03186778240724564,1.0,0.0,0.9366666666666666,0.03186778240724564,1.4354182378026712,0.07626710952379863,0.3731529383008829,0.018290562364709374,0.36692479461673666,0.019495567745377217,0.23416666666666666,0.00796694560181141,0.3515912897822446,0.019612301321562314,0.7656666666666667,0.01749920633120893,0.9041666666666667,0.023561385546883477,0.22522739030924702,0.016286147166946558,0.22630470331386002,0.013404193940149536,0.5013333333333333,0.081147328291749,0.18533333333333332,0.08293504821378127,0.0,0.0,0.5013333333333333,0.081147328291749
50,moderate,low,egreedy_0.5,flowing,30,50.0,0.0,46.46666666666667,1.564892612574067,46.46666666666667,1.564892612574067,3.533333333333333,1.564892612574067,3.533333333333333,1.564892612574067,0.9293333333333333,0.03129785225148132,1.0,0.0,0.9293333333333333,0.03129785225148132,1.4219118778218642,0.06130426736726511,0.3703777474412922,0.013431643718677276,0.36347226891275525,0.015670732836233853,0.23233333333333334,0.00782446306287033,0.3576214405360134,0.01421813591484824,0.7683333333333333,0.012064640713902583,0.8963333333333333,0.02213343373471205,0.2321327249278737,0.018862826181413096,0.2327544464621165,0.017785061547976384,0.44733333333333336,0.05072365216433936,0.26733333333333337,0.0689895322172542,0.0,0.0,0.44733333333333336,0.05072365216433936
50,moderate,low,thompson,fixed,30,50.0,0.0,46.96666666666667,1.3780017739062924,41.53333333333333,2.4046251729161914,8.466666666666667,2.4046251729161914,3.033333333333333,1.3780017739062924,0.9393333333333334,0.027560035478125827,0.8848356652671441,0.05340732566336314,0.8306666666666667,0.04809250345832382,3.4065468570480455,0.09535019937295915,0.8850839418901141,0.025220257302302398,0.8707890654838366,0.024373629511037,0.20766666666666667,0.012023125864580955,0.954606365159129,0.010090650239081428,0.0935,0.020742468512691542,0.9026666666666667,0.021241991955139778,0.23370905668286243,0.016890501176471333,0.23346402813490635,0.017954799425614933,0.524,0.04963869458396342,0.112,0.03037542866638538,0.054,0.025377155080899043,0.47000000000000003,0.058366657148295434
50,moderate,low,thompson,flowing,30,50.0,0.0,46.9,1.468559384794046,38.46666666666667,3.403266404826725,11.533333333333333,3.403266404826725,3.1,1.468559384794046,0.938,0.029371187695880898,0.8198613790184495,0.06429600534126398,0.7693333333333333,0.06806532809653451,3.2129709584316495,0.14616281737587317,0.8350430099715307,0.03658069708641042,0.8213067648051856,0.03736246365961147,0.19233333333333333,0.017016332024133628,0.9139028475711893,0.02327283676108329,0.1325,0.03974397228930864,0.9028333333333334,0.01895975269412085,0.2318454528704105,0.018825118070013507,0.235301561137861,0.01940038759243095,0.3006666666666667,0.05072365216433936,0.20933333333333334,0.05131168374638362,0.08666666666666667,0.03627058802329452,0.214,0.06113373318662401
50,moderate,low,ucb,fixed,30,50.0,0.0,47.36666666666667,0.9826268648655784,47.36666666666667,0.9826268648655784,2.6333333333333333,0.9826268648655784,2.6333333333333333,0.9826268648655784,0.9473333333333334,0.019652537297311555,1.0,0.0,0.9473333333333334,0.019652537297311555,3.8517037290902407,0.021855486077405825,0.9984429229328711,0.0004370827797274483,0.9845810527560269,0.005586747840460076,0.23683333333333334,0.004913134324327889,0.9998324958123953,0.0009020376561364367,0.025,0.0,0.9006666666666667,0.02003053225009817,0.23426100024440394,0.013951474104641332,0.2357802400258874,0.014051628976489929,0.9473333333333334,0.019652537297311555,0.0,0.0,0.0,0.0,0.9473333333333334,0.019652537297311555
50,moderate,low,ucb,flowing,30,50.0,0.0,46.733333333333334,1.8427033281447005,46.733333333333334,1.8427033281447005,3.2666666666666666,1.8427033281447005,3.2666666666666666,1.8427033281447005,0.9346666666666666,0.036854066562894,1.0,0.0,0.9346666666666666,0.036854066562894,3.83779896925759,0.04110568901402075,0.9984666996644569,0.0006097082033872604,0.9810266871980134,0.010507527424297959,0.23366666666666666,0.0092135166407235,0.9515912897822446,0.021378285888249585,0.024833333333333336,0.0015723301886761006,0.8983333333333333,0.019249819623974564,0.22738455126945908,0.019321324850964168,0.2287188449961426,0.017699255912613576,0.47933333333333333,0.07293528333773411,0.242,0.10587413911495731,0.0,0.0,0.47933333333333333,0.07293528333773411
50,tight,high,egreedy_0.1,fixed,30,50.0,0.0,10.433333333333334,2.472290885438488,10.433333333333334,2.472290885438488,39.56666666666667,2.472290885438488,39.56666666666667,2.472290885438488,0.20866666666666667,0.04944581770876976,1.0,0.0,0.20866666666666667,0.04944581770876976,0.3006424524213283,0.07464801930881736,0.1278598629430178,0.019363784898717436,0.07685089070390702,0.019081692312452953,0.05216666666666667,0.01236145442719244,0.08944723618090453,0.02333303872611839,0.9518333333333333,0.01186615167421836,0.905,0.02221110833194358,0.22676246708702422,0.02752391250538125,0.22852257651651353,0.029434358476336707,0.126,0.04231626952682226,0.036,0.03592584956081995,0.002,0.007916228058025278,0.124,0.04601449047129973
50,tight,high,egreedy_0.1,flowing,30,50.0,0.0,9.4,2.6025628394590847,9.3,2.396525262402492,40.7,2.396525262402492,40.6,2.6025628394590847,0.188,0.05205125678918169,0.99375,0.03365728004459065,0.186,0.047930505248049836,0.2848840687991618,0.08631123690851673,0.12801448795919426,0.03424252885219281,0.07282269772030214,0.022063069871714757,0.0465,0.011982626312012459,0.0795644891122278,0.02375077074229341,0.9515,0.021297495940446446,0.8933333333333333,0.017527755766846558,0.2204820925553784,0.034873826206571715,0.21283387159461378,0.03205094266110536,0.07666666666666667,0.02784879809894057,0.06333333333333334,0.03186778240724565,0.005333333333333333,0.019275776393067948,0.07133333333333333,0.03169998247458331
50,tight,high,egreedy_0.5,fixed,30,50.0,0.0,9.5,2.539685019840059,9.5,2.539685019840059,40.5,2.539685019840059,40.5,2.539685019840059,0.19,0.05079370039680118,1.0,0.0,0.19,0.05079370039680118,0.27913395209308733,0.0881916631239557,0.12313446332230946,0.025524615512000675,0.0713528401304833,0.022543748592885302,0.0475,0.012698425099200295,0.06566164154103853,0.021078922903503345,0.9548333333333333,0.014803340463857766,0.9041666666666667,0.018800856954464137,0.22485829761892884,0.027322205374185077,0.2245166439134353,0.03002846051150058,0.19,0.05079370039680118,0.0,0.0,0.0,0.0,0.19,0.05079370039680118
50,tight,high,egreedy_0.5,flowing,30,50.0,0.0,10.033333333333333,2.6010681566532536,10.033333333333333,2.6010681566532536,39.96666666666667,2.6010681566532536,39.96666666666667,2.6010681566532536,0.20066666666666666,0.052021363133065074,1.0,0.0,0.20066666666666666,0.052021363133065074,0.31263620209329207,0.09493136139949183,0.13721914534315716,0.04238067283628052,0.07991675960481116,0.024266565219010567,0.050166666666666665,0.013005340783266268,0.08509212730318258,0.024955313321894396,0.9455,0.027789386463180497,0.8988333333333334,0.022497530728701965,0.22428487936514452,0.020265126925569924,0.22019989703514922,0.024600736367893138,0.11733333333333333,0.04464178411408855,0.04,0.03651483716701107,0.0,0.0,0.11733333333333333,0.04464178411408855
